,g(f-sys),g_flux,g_full,g_mod,g_sys,r(f-sys),r_flux,r_full,r_mod,r_sys,z(f-sys),z_flux,z_full,z_mod,z_sys
7800.311645,0.99912643836,1.003173,1.00404656164,1.0,0.00404656163956,,,,,,,,,,
7800.312386,0.99695020917,1.001309,1.00435879083,1.0,0.00435879082967,,,,,,,,,,
7800.313138,0.998781756666,1.002985,1.00420324333,1.0,0.00420324333429,,,,,,,,,,
7800.313879,0.998859514608,1.002684,1.00382448539,1.0,0.00382448539208,,,,,,,,,,
7800.314619,1.00091896323,1.004797,1.00387803677,1.0,0.00387803676764,,,,,,,,,,
7800.315349,0.998279535297,1.001911,1.0036314647,1.0,0.00363146470265,,,,,,,,,,
7800.316089,0.999524442983,1.00344,1.00391555702,1.0,0.00391555701715,,,,,,,,,,
7800.316818,1.00230316641,1.005463,1.00315983359,1.0,0.00315983358973,,,,,,,,,,
7800.317559,0.998657226835,1.002508,1.00385077317,1.0,0.00385077316517,,,,,,,,,,
7800.318311,0.998805661954,1.002544,1.00373833805,1.0,0.00373833804626,,,,,,,,,,
7800.319041,0.99898172778,1.001931,1.00294927222,1.0,0.00294927221982,,,,,,,,,,
7800.319793,1.0002735594,1.003705,1.0034314406,1.0,0.00343144060055,,,,,,,,,,
7800.320522,0.999080695539,1.002937,1.00385630446,1.0,0.00385630446106,,,,,,,,,,
7800.321263,1.0028607931,1.006286,1.0034252069,1.0,0.00342520689912,,,,,,,,,,
7800.322004,1.00153030029,1.005218,1.00368769971,1.0,0.0036876997117,,,,,,,,,,
7800.322756,0.99992100605,1.004074,1.00415299395,1.0,0.00415299394994,,,,,,,,,,
7800.323497,0.999623742497,1.003813,1.0041892575,1.0,0.00418925750311,,,,,,,,,,
7800.324226,0.99885111935,1.001885,1.00303388065,1.0,0.00303388065001,,,,,,,,,,
7800.324978,0.999788761288,1.003556,1.00376723871,1.0,0.00376723871228,,,,,,,,,,
7800.32572,0.99906971242,1.002806,1.00373628758,1.0,0.0037362875797,,,,,,,,,,
7800.326461,0.999987678901,1.002872,1.0028843211,1.0,0.00288432109914,,,,,,,,,,
7800.327213,1.00105949201,1.004531,1.00347150799,1.0,0.00347150799273,,,,,,,,,,
7800.327954,1.00055155218,1.003502,1.00295044782,1.0,0.00295044782456,,,,,,,,,,
7800.328683,0.999534957851,1.003624,1.00408904215,1.0,0.00408904214945,,,,,,,,,,
7800.329424,0.998503903148,1.002548,1.00404409685,1.0,0.00404409685169,,,,,,,,,,
7800.330164,0.997025081446,1.000934,1.00390891855,1.0,0.00390891855439,,,,,,,,,,
7800.330905,0.996822962512,1.000566,1.00374303749,1.0,0.00374303748814,,,,,,,,,,
7800.331657,0.998125915818,1.001687,1.00356108418,1.0,0.00356108418229,,,,,,,,,,
7800.332398,0.998375423885,1.002002,1.00362657612,1.0,0.0036265761153,,,,,,,,,,
7800.333139,0.997726521541,1.001645,1.00391847846,1.0,0.00391847845884,,,,,,,,,,
7800.333891,1.00312161578,1.006916,1.00379438422,1.0,0.0037943842159,,,,,,,,,,
7800.334632,0.9999072082,1.003242,1.0033347918,1.0,0.00333479180037,,,,,,,,,,
7800.335373,1.00233232737,1.006272,1.00393967263,1.0,0.00393967263423,,,,,,,,,,
7800.336113,0.998212927834,1.002565,1.00435207217,1.0,0.00435207216554,,,,,,,,,,
7800.336866,0.998228675419,1.002418,1.00418932458,1.0,0.00418932458138,,,,,,,,,,
7800.337606,1.00004350783,1.004361,1.00431749217,1.0,0.00431749216803,,,,,,,,,,
7800.338359,0.996707726431,1.000727,1.00401927357,1.0,0.0040192735693,,,,,,,,,,
7800.3391,1.00074870811,1.004579,1.00383029189,1.0,0.00383029188722,,,,,,,,,,
7800.33984,1.00138768372,1.005698,1.00431031628,1.0,0.00431031627701,,,,,,,,,,
7800.340581,0.999562046378,1.003331,1.00376895362,1.0,0.0037689536216,,,,,,,,,,
7800.341322,1.00184466779,1.005402,1.00355733221,1.0,0.00355733220679,,,,,,,,,,
7800.342074,1.00246063469,1.006352,1.00389136531,1.0,0.00389136531136,,,,,,,,,,
7800.342815,1.00053986012,1.00396,1.00342013988,1.0,0.00342013988426,,,,,,,,,,
7800.343544,1.00106819781,1.004274,1.00320580219,1.0,0.00320580218669,,,,,,,,,,
7800.344285,0.99931306018,1.003257,1.00394393982,1.0,0.00394393982027,,,,,,,,,,
7800.345025,1.00219047453,1.005364,1.00317352547,1.0,0.00317352546566,,,,,,,,,,
7800.345766,0.998189418388,1.00221,1.00402058161,1.0,0.00402058161171,,,,,,,,,,
7800.346519,0.998570927828,1.002133,1.00356207217,1.0,0.00356207217224,,,,,,,,,,
7800.347259,1.00077395103,1.004411,1.00363704897,1.0,0.00363704896832,,,,,,,,,,
7800.348,1.0004316648,1.004083,1.0036513352,1.0,0.00365133519784,,,,,,,,,,
7800.348741,1.00162710407,1.004972,1.00334489593,1.0,0.00334489592949,,,,,,,,,,
7800.349493,0.999085408093,1.002774,1.00368859191,1.0,0.00368859190664,,,,,,,,,,
7800.350222,0.999336888414,1.003587,1.00425011159,1.0,0.0042501115858,,,,,,,,,,
7800.350975,0.999363615938,1.00233,1.00296638406,1.0,0.00296638406169,,,,,,,,,,
7800.351715,1.00135543287,1.005266,1.00391056713,1.0,0.0039105671292,,,,,,,,,,
7800.352456,1.00065137383,1.004197,1.00354562617,1.0,0.00354562616878,,,,,,,,,,
7800.353208,0.999397714014,1.003242,1.00384428599,1.0,0.00384428598598,,,,,,,,,,
7800.35395,1.00019806502,1.004291,1.00409293498,1.0,0.00409293497775,,,,,,,,,,
7800.354691,0.999084616336,1.00299,1.00390538366,1.0,0.0039053836636,,,,,,,,,,
7800.355432,1.00210096935,1.005759,1.00365803065,1.0,0.00365803065058,,,,,,,,,,
7800.356184,0.999992860571,1.003459,1.00346613943,1.0,0.00346613942921,,,,,,,,,,
7800.356936,0.999594621244,1.00299,1.00339537876,1.0,0.00339537875578,,,,,,,,,,
7800.357677,1.00139364978,1.00506,1.00366635022,1.0,0.00366635021657,,,,,,,,,,
7800.358418,1.00106036962,1.005125,1.00406463038,1.0,0.0040646303762,,,,,,,,,,
7800.35917,1.0001904972,1.005041,1.0048505028,1.0,0.00485050280366,,,,,,,,,,
7800.359911,0.999713073243,1.003746,1.00403292676,1.0,0.0040329267575,,,,,,,,,,
7800.360663,0.999782030639,1.003734,1.00395196936,1.0,0.00395196936078,,,,,,,,,,
7800.361404,1.00218343037,1.00645,1.00426656963,1.0,0.0042665696333,,,,,,,,,,
7800.362156,1.00007120026,1.003142,1.00307079974,1.0,0.00307079973726,,,,,,,,,,
7800.362897,0.999899790022,1.004138,1.00423820998,1.0,0.00423820997754,,,,,,,,,,
7800.363626,1.00071453994,1.00425,1.00353546006,1.0,0.00353546005707,,,,,,,,,,
7800.364378,0.999947650512,1.00429,1.00434234949,1.0,0.00434234948833,,,,,,,,,,
7800.365119,1.00181103076,1.00621,1.00439896924,1.0,0.00439896923602,,,,,,,,,,
7800.36586,1.00044315506,1.004456,1.00401284494,1.0,0.00401284494314,,,,,,,,,,
7800.366612,1.00122137639,1.004984,1.00376262361,1.0,0.00376262361279,,,,,,,,,,
7800.367341,1.00287000855,1.007262,1.00439199145,1.0,0.00439199145089,,,,,,,,,,
7800.368094,0.999090619625,1.002766,1.00367538038,1.0,0.00367538037528,,,,,,,,,,
7800.368834,1.00285320228,1.006719,1.00386579772,1.0,0.00386579772351,,,,,,,,,,
7800.370327,1.00190988491,1.005822,1.00391211509,1.0,0.00391211509361,,,,,,,,,,
7800.371068,1.0013643875,1.005759,1.0043946125,1.0,0.00439461249982,,,,,,,,,,
7800.371809,1.0048371393,1.008144,1.0033068607,1.0,0.00330686069661,,,,,,,,,,
7800.372561,1.00169442874,1.005828,1.00413357126,1.0,0.00413357125976,,,,,,,,,,
7800.373279,1.0027466629,1.007,1.0042533371,1.0,0.00425333709682,,,,,,,,,,
7800.374008,1.00296548904,1.006652,1.00368651096,1.0,0.00368651095813,,,,,,,,,,
7800.374737,1.00142058157,1.005147,1.00372641843,1.0,0.0037264184277,,,,,,,,,,
7800.375466,0.999161389239,1.003385,1.00422361076,1.0,0.00422361076133,,,,,,,,,,
7800.102262,,,,,,0.9948555545,0.994577,0.9997214455,1.0,-0.000278554499815,,,,,
7800.102655,,,,,,1.00258329658,1.002315,0.999731703424,1.0,-0.000268296576266,,,,,
7800.103442,,,,,,1.00197937403,1.002062,1.00008262597,1.0,8.26259720839e-05,,,,,
7800.103836,,,,,,1.00068995311,1.001321,1.00063104689,1.0,0.000631046888401,,,,,
7800.10423,,,,,,0.998527045537,0.999072,1.00054495446,1.0,0.000544954462612,,,,,
7800.104636,,,,,,0.998198327503,0.998643,1.0004446725,1.0,0.000444672497053,,,,,
7800.105411,,,,,,1.00048093757,1.00073,1.00024906243,1.0,0.00024906242902,,,,,
7800.105804,,,,,,1.00061402297,1.001203,1.00058897703,1.0,0.00058897703012,,,,,
7800.10621,,,,,,1.00064975763,1.000897,1.00024724237,1.0,0.000247242367806,,,,,
7800.106603,,,,,,0.999611206071,0.999691,1.00007979393,1.0,7.97939288901e-05,,,,,
7800.107008,,,,,,1.00205967319,1.002444,1.00038432681,1.0,0.000384326814711,,,,,
7800.107402,,,,,,0.99861669177,0.999165,1.00054830823,1.0,0.000548308229654,,,,,
7800.107795,,,,,,1.00036388907,1.000722,1.00035811093,1.0,0.000358110925077,,,,,
7800.108189,,,,,,0.99915113877,0.999301,1.00014986123,1.0,0.000149861229929,,,,,
7800.108582,,,,,,1.00600753495,1.006381,1.00037346505,1.0,0.00037346504746,,,,,
7800.108976,,,,,,1.00038115133,1.0008,1.00041884867,1.0,0.000418848672311,,,,,
7800.109369,,,,,,1.00229805589,1.003055,1.00075694411,1.0,0.000756944106087,,,,,
7800.109774,,,,,,1.00240964585,1.003109,1.00069935415,1.0,0.000699354149802,,,,,
7800.110168,,,,,,0.998433502679,0.998995,1.00056149732,1.0,0.000561497320689,,,,,
7800.110561,,,,,,1.00183741155,1.002671,1.00083358845,1.0,0.000833588454952,,,,,
7800.110955,,,,,,1.00030643905,1.001112,1.00080556095,1.0,0.000805560951875,,,,,
7800.111348,,,,,,1.00345828359,1.004325,1.00086671641,1.0,0.0008667164103,,,,,
7800.11173,,,,,,1.00071693129,1.001385,1.00066806871,1.0,0.000668068712756,,,,,
7800.112124,,,,,,1.00341996529,1.004526,1.00110603471,1.0,0.00110603470873,,,,,
7800.112506,,,,,,1.00144155305,1.002586,1.00114444695,1.0,0.00114444695464,,,,,
7800.112899,,,,,,1.0066441159,1.007496,1.0008518841,1.0,0.000851884097244,,,,,
7800.113293,,,,,,1.00230090368,1.003463,1.00116209632,1.0,0.00116209632203,,,,,
7800.113686,,,,,,0.997364623293,0.99828,1.00091537671,1.0,0.000915376707283,,,,,
7800.114092,,,,,,0.999352573141,1.000202,1.00084942686,1.0,0.000849426858565,,,,,
7800.114485,,,,,,1.0038568355,1.00451,1.0006531645,1.0,0.000653164497876,,,,,
7800.114879,,,,,,0.999597009455,1.000482,1.00088499055,1.0,0.000884990545345,,,,,
7800.115261,,,,,,1.00050328298,1.001448,1.00094471702,1.0,0.000944717017788,,,,,
7800.115654,,,,,,0.998071164114,0.99894,1.00086883589,1.0,0.000868835885569,,,,,
7800.116059,,,,,,1.00318932221,1.004007,1.00081767779,1.0,0.000817677790906,,,,,
7800.116858,,,,,,1.00165910259,1.001821,1.00016189741,1.0,0.000161897413534,,,,,
7800.117251,,,,,,1.00450162706,1.004849,1.00034737294,1.0,0.000347372943097,,,,,
7800.117645,,,,,,0.998695606637,0.99917,1.00047439336,1.0,0.000474393362907,,,,,
7800.11805,,,,,,0.999021285982,0.999053,1.00003171402,1.0,3.17140179646e-05,,,,,
7800.118443,,,,,,0.995573949912,0.99603,1.00045605009,1.0,0.000456050088346,,,,,
7800.118848,,,,,,1.00278055091,1.003426,1.00064544909,1.0,0.000645449087486,,,,,
7800.11923,,,,,,1.00280459369,1.003319,1.00051440631,1.0,0.000514406309392,,,,,
7800.119624,,,,,,0.999205620079,0.999995,1.00078937992,1.0,0.00078937992113,,,,,
7800.120423,,,,,,1.00418877981,1.004334,1.00014522019,1.0,0.000145220188031,,,,,
7800.120828,,,,,,0.999344045374,0.999313,0.999968954626,1.0,-3.10453739161e-05,,,,,
7800.121221,,,,,,0.998441857158,0.998347,0.999905142842,1.0,-9.48571584019e-05,,,,,
7800.122807,,,,,,1.00439530788,1.004339,0.999943692116,1.0,-5.63078839093e-05,,,,,
7800.1232,,,,,,1.00423480598,1.00408,0.999845194017,1.0,-0.000154805983485,,,,,
7800.123594,,,,,,0.996619519595,0.996475,0.999855480405,1.0,-0.000144519595381,,,,,
7800.124369,,,,,,0.998448280621,0.999198,1.00074971938,1.0,0.000749719379471,,,,,
7800.124774,,,,,,1.00360592524,1.003774,1.00016807476,1.0,0.000168074756544,,,,,
7800.125168,,,,,,0.999288551052,0.999881,1.00059244895,1.0,0.000592448948026,,,,,
7800.125573,,,,,,1.00117499601,1.001646,1.00047100399,1.0,0.000471003988793,,,,,
7800.125967,,,,,,0.99481141206,0.995156,1.00034458794,1.0,0.000344587940461,,,,,
7800.126348,,,,,,0.995773500488,0.996211,1.00043749951,1.0,0.000437499512046,,,,,
7800.126742,,,,,,0.993428774958,0.99346,1.00003122504,1.0,3.12250419086e-05,,,,,
7800.127541,,,,,,1.00055260074,1.000986,1.00043339926,1.0,0.000433399259407,,,,,
7800.128339,,,,,,0.989775337804,0.989533,0.999757662196,1.0,-0.000242337804423,,,,,
7800.128744,,,,,,1.00387551051,1.004499,1.00062348949,1.0,0.000623489488788,,,,,
7800.129138,,,,,,0.997492537016,0.998518,1.00102546298,1.0,0.00102546298446,,,,,
7800.129531,,,,,,1.00132975507,1.002599,1.00126924493,1.0,0.00126924493429,,,,,
7800.129936,,,,,,1.00057585914,1.001309,1.00073314086,1.0,0.000733140858515,,,,,
7800.13033,,,,,,1.00509363489,1.005744,1.00065036511,1.0,0.000650365109436,,,,,
7800.130723,,,,,,1.00769363291,1.008916,1.00122236709,1.0,0.00122236708809,,,,,
7800.131117,,,,,,1.00051264441,1.00169,1.00117735559,1.0,0.00117735558706,,,,,
7800.131511,,,,,,0.996302200853,0.997491,1.00118879915,1.0,0.001188799147,,,,,
7800.131905,,,,,,1.00345577875,1.004248,1.00079222125,1.0,0.00079222124694,,,,,
7800.13231,,,,,,0.998861795051,0.99988,1.00101820495,1.0,0.00101820494925,,,,,
7800.132704,,,,,,1.00301194647,1.00424,1.00122805353,1.0,0.00122805352919,,,,,
7800.133097,,,,,,1.00241961961,1.003252,1.00083238039,1.0,0.000832380385532,,,,,
7800.133491,,,,,,0.989902875729,0.989824,0.999921124271,1.0,-7.8875728633e-05,,,,,
7800.133896,,,,,,0.995586994609,0.996265,1.00067800539,1.0,0.000678005390697,,,,,
7800.134278,,,,,,1.0052524033,1.006156,1.0009035967,1.0,0.000903596696688,,,,,
7800.134671,,,,,,0.998641816488,0.999532,1.00089018351,1.0,0.000890183512411,,,,,
7800.135065,,,,,,1.00344602557,1.004584,1.00113797443,1.0,0.00113797443169,,,,,
7800.13547,,,,,,0.99753848406,0.998806,1.00126751594,1.0,0.00126751594043,,,,,
7800.135863,,,,,,1.00199062276,1.003427,1.00143637724,1.0,0.00143637724281,,,,,
7800.136257,,,,,,1.00103655725,1.002279,1.00124244275,1.0,0.00124244275378,,,,,
7800.136674,,,,,,0.998927684072,1.000464,1.00153631593,1.0,0.00153631592813,,,,,
7800.137461,,,,,,0.998259543396,0.998841,1.0005814566,1.0,0.000581456603513,,,,,
7800.137866,,,,,,1.00136399936,1.001754,1.00039000064,1.0,0.000390000642852,,,,,
7800.138653,,,,,,0.999335347199,1.000265,1.0009296528,1.0,0.000929652801432,,,,,
7800.139035,,,,,,0.999603477378,1.000798,1.00119452262,1.0,0.00119452262233,,,,,
7800.139428,,,,,,1.00093104403,1.001928,1.00099695597,1.0,0.000996955970564,,,,,
7800.139833,,,,,,0.998742567201,0.999679,1.0009364328,1.0,0.000936432799008,,,,,
7800.140227,,,,,,0.999406733652,1.000962,1.00155526635,1.0,0.00155526634767,,,,,
7800.14062,,,,,,1.00107155823,1.002599,1.00152744177,1.0,0.00152744177375,,,,,
7800.141049,,,,,,1.00082064765,1.002121,1.00130035235,1.0,0.00130035235408,,,,,
7800.141442,,,,,,1.00198966744,1.003013,1.00102333256,1.0,0.00102333256052,,,,,
7800.141847,,,,,,0.999556691584,1.001132,1.00157530842,1.0,0.00157530841592,,,,,
7800.142252,,,,,,0.997996339858,0.999726,1.00172966014,1.0,0.00172966014175,,,,,
7800.142646,,,,,,0.998286667283,1.000026,1.00173933272,1.0,0.00173933271718,,,,,
7800.143039,,,,,,0.998958261988,1.00039,1.00143173801,1.0,0.00143173801212,,,,,
7800.143444,,,,,,0.999443537587,1.001055,1.00161146241,1.0,0.00161146241282,,,,,
7800.143849,,,,,,1.00031961987,1.001913,1.00159338013,1.0,0.00159338012911,,,,,
7800.144243,,,,,,0.997962911006,0.999593,1.00163008899,1.0,0.00163008899445,,,,,
7800.144637,,,,,,0.999675801727,1.001039,1.00136319827,1.0,0.00136319827277,,,,,
7800.145042,,,,,,0.998707899028,0.999929,1.00122110097,1.0,0.00122110097237,,,,,
7800.145435,,,,,,1.00012264917,1.00143,1.00130735083,1.0,0.00130735083245,,,,,
7800.145817,,,,,,0.99970739161,1.001142,1.00143460839,1.0,0.00143460839048,,,,,
7800.146222,,,,,,0.998855130313,1.000541,1.00168586969,1.0,0.00168586968714,,,,,
7800.146616,,,,,,0.999844995432,1.001269,1.00142400457,1.0,0.00142400456754,,,,,
7800.147009,,,,,,1.0010892423,1.002677,1.0015877577,1.0,0.0015877577044,,,,,
7800.147414,,,,,,0.999435334929,1.00097,1.00153466507,1.0,0.00153466507105,,,,,
7800.147808,,,,,,1.00260421127,1.003832,1.00122778873,1.0,0.00122778872996,,,,,
7800.148201,,,,,,0.998917711611,1.000027,1.00110928839,1.0,0.00110928838882,,,,,
7800.148606,,,,,,0.997804770166,0.999272,1.00146722983,1.0,0.00146722983372,,,,,
7800.149,,,,,,1.00284544022,1.004203,1.00135755978,1.0,0.00135755978341,,,,,
7800.149393,,,,,,0.99941545219,1.000894,1.00147854781,1.0,0.00147854781041,,,,,
7800.149787,,,,,,0.998320180085,1.000035,1.00171481991,1.0,0.0017148199146,,,,,
7800.15018,,,,,,0.999476581737,1.001091,1.00161441826,1.0,0.00161441826302,,,,,
7800.150574,,,,,,0.999395006733,1.001004,1.00160899327,1.0,0.00160899326737,,,,,
7800.150979,,,,,,1.00126588466,1.003149,1.00188311534,1.0,0.00188311533624,,,,,
7800.151373,,,,,,1.00108952339,1.002801,1.00171147661,1.0,0.00171147661392,,,,,
7800.151766,,,,,,0.99912570392,1.000828,1.00170229608,1.0,0.00170229607957,,,,,
7800.152171,,,,,,0.998499752089,1.000368,1.00186824791,1.0,0.0018682479113,,,,,
7800.152565,,,,,,1.00010749643,1.001722,1.00161450357,1.0,0.0016145035671,,,,,
7800.152958,,,,,,1.00143613915,1.003301,1.00186486085,1.0,0.00186486085445,,,,,
7800.153363,,,,,,1.00011086753,1.001862,1.00175113247,1.0,0.00175113247062,,,,,
7800.153757,,,,,,1.00022896873,1.00189,1.00166103127,1.0,0.00166103126703,,,,,
7800.15415,,,,,,1.00136398271,1.002941,1.00157701729,1.0,0.00157701728699,,,,,
7800.154555,,,,,,1.00091173557,1.002731,1.00181926443,1.0,0.00181926443409,,,,,
7800.154949,,,,,,0.999391166168,1.00112,1.00172883383,1.0,0.00172883383156,,,,,
7800.155343,,,,,,0.999838407843,1.001715,1.00187659216,1.0,0.00187659215744,,,,,
7800.155724,,,,,,0.999139423207,1.000924,1.00178457679,1.0,0.00178457679324,,,,,
7800.156106,,,,,,0.999267067136,1.00116,1.00187864251,0.999985709645,0.001892932864,,,,,
7800.156512,,,,,,0.99982958988,1.001681,1.00174349493,0.999892084812,0.00185141011976,,,,,
7800.156905,,,,,,0.997630894311,0.999676,1.00179891757,0.999753811879,0.0020451056894,,,,,
7800.157299,,,,,,1.00174375459,1.003255,1.00109032717,0.999579081769,0.00151124540513,,,,,
7800.157704,,,,,,0.998897165777,1.0002,1.00067030236,0.999367468132,0.00130283422318,,,,,
7800.158074,,,,,,0.997988532506,0.999359,1.00051949786,0.999149030369,0.00137046749381,,,,,
7800.158468,,,,,,1.00080324933,1.002135,1.00022434597,0.998892595304,0.00133175066641,,,,,
7800.158861,,,,,,1.00224109095,1.00394,1.00031329101,0.998614381959,0.00169890905184,,,,,
7800.159255,,,,,,0.997168554286,0.998544,0.999690182,0.998314736286,0.00137544571426,,,,,
7800.159638,,,,,,0.994637106284,0.996284,0.999651910991,0.998005017275,0.00164689371586,,,,,
7800.160031,,,,,,0.995738008315,0.997336,0.999267629724,0.997669638039,0.00159799168451,,,,,
7800.160436,,,,,,0.996861585576,0.998529,0.998974093732,0.997306679308,0.00166741442362,,,,,
7800.16083,,,,,,0.998227117315,0.999538,0.99824873918,0.996937856495,0.0013108826852,,,,,
7800.161212,,,,,,0.994729467124,0.996574,0.998411015471,0.996566482596,0.00184453287551,,,,,
7800.161605,,,,,,0.99494494293,0.996879,0.998105293304,0.996171236233,0.00193405707041,,,,,
7800.161999,,,,,,0.996288545971,0.998099,0.997572982801,0.995762528771,0.0018104540293,,,,,
7800.162404,,,,,,0.993229933755,0.994712,0.996812468222,0.995330401977,0.00148206624492,,,,,
7800.162786,,,,,,0.998006829783,0.999708,0.996613717818,0.994912547601,0.00170117021692,,,,,
7800.163179,,,,,,0.99265390532,0.993934,0.995753236416,0.994473141736,0.00128009468013,,,,,
7800.163584,,,,,,0.996682487167,0.998374,0.995702658368,0.994011145535,0.00169151283252,,,,,
7800.163978,,,,,,0.992590191294,0.994148,0.995111478949,0.993553670243,0.00155780870593,,,,,
7800.164383,,,,,,0.991771761933,0.993532,0.994836353621,0.993076115554,0.00176023806709,,,,,
7800.1648,,,,,,0.993960857313,0.995636,0.994252830269,0.992577687582,0.00167514268655,,,,,
7800.165205,,,,,,0.991004275894,0.993033,0.994116805824,0.992088081718,0.00202872410564,,,,,
7800.165598,,,,,,0.992519792277,0.994222,0.993310947274,0.991608739551,0.00170220772311,,,,,
7800.166003,,,,,,0.992773797592,0.994391,0.992728591075,0.991111388667,0.00161720240806,,,,,
7800.166397,,,,,,0.991127715254,0.993171,0.992668539108,0.990625254362,0.00204328474562,,,,,
7800.16679,,,,,,0.987579639844,0.989269,0.99182847129,0.990139111134,0.00168936015645,,,,,
7800.167195,,,,,,0.98843147651,0.98979,0.990996445068,0.989637921578,0.00135852348993,,,,,
7800.167589,,,,,,0.989458459055,0.990672,0.990364805554,0.989151264609,0.00121354094516,,,,,
7800.167982,,,,,,0.985526671098,0.986926,0.990067230956,0.988667902054,0.00139932890195,,,,,
7800.168376,,,,,,0.99298602796,0.994439,0.989639562772,0.988186590732,0.00145297204003,,,,,
7800.168781,,,,,,0.985535385257,0.987062,0.989223250335,0.987696635592,0.00152661474289,,,,,
7800.169163,,,,,,0.984572600259,0.98632,0.988987717133,0.987240317392,0.00174739974103,,,,,
7800.169556,,,,,,0.986368387592,0.988063,0.988472857704,0.986778245296,0.00169461240799,,,,,
7800.169962,,,,,,0.991362977723,0.992725,0.987672538887,0.98631051661,0.00136202227716,,,,,
7800.170344,,,,,,0.985522056696,0.986944,0.987303142417,0.985881199113,0.00142194330425,,,,,
7800.170725,,,,,,0.985528218086,0.987075,0.987012170552,0.985465388638,0.00154678191407,,,,,
7800.171131,,,,,,0.986226262725,0.987486,0.986298195818,0.985038458543,0.00125973727516,,,,,
7800.171524,,,,,,0.986577477827,0.988352,0.986418657107,0.984644134934,0.00177452217257,,,,,
7800.171929,,,,,,0.985698931132,0.987362,0.985924381724,0.984261312856,0.00166306886801,,,,,
7800.172323,,,,,,0.981426803419,0.983072,0.985562335252,0.98391713867,0.00164519658117,,,,,
7800.172728,,,,,,0.982343270042,0.98441,0.985667686381,0.983600956423,0.00206672995792,,,,,
7800.173121,,,,,,0.98306690838,0.985043,0.985324390457,0.983348298837,0.00197609162036,,,,,
7800.173526,,,,,,0.983543978678,0.985114,0.984746365603,0.983176344282,0.00157002132161,,,,,
7800.17392,,,,,,0.985101493635,0.986571,0.984493038585,0.983023532221,0.00146950636454,,,,,
7800.174325,,,,,,0.983393715003,0.98538,0.984860090527,0.98287380553,0.00198628499722,,,,,
7800.174695,,,,,,0.982356071915,0.98386,0.984246374715,0.98274244663,0.00150392808483,,,,,
7800.175089,,,,,,0.983268857695,0.985072,0.984410668243,0.982607525938,0.00180314230523,,,,,
7800.175482,,,,,,0.98228801982,0.984258,0.984447476865,0.982477496685,0.00196998018001,,,,,
7800.175888,,,,,,0.984941955279,0.987035,0.984440525812,0.982347481091,0.00209304472082,,,,,
7800.176293,,,,,,0.983098504942,0.984906,0.984029276761,0.982221781703,0.00180749505806,,,,,
7800.177091,,,,,,0.98051219701,0.982448,0.983920437812,0.981984634822,0.00193580299045,,,,,
7800.177485,,,,,,0.97857314907,0.980475,0.983774093711,0.981872242781,0.00190185092966,,,,,
7800.17789,,,,,,0.982363435453,0.983868,0.983264252341,0.981759687794,0.00150456454658,,,,,
7800.178283,,,,,,0.977984260562,0.97997,0.983638930963,0.981653191526,0.0019857394378,,,,,
7800.178677,,,,,,0.980833320258,0.982297,0.983012657318,0.981548977576,0.00146367974165,,,,,
7800.179082,,,,,,0.981432464057,0.983391,0.983402924428,0.981444388486,0.00195853594265,,,,,
7800.179475,,,,,,0.982051922708,0.983852,0.983145318289,0.981345240997,0.00180007729151,,,,,
7800.179881,,,,,,0.980477863989,0.98209,0.982857265755,0.981245129744,0.00161213601133,,,,,
7800.180274,,,,,,0.983773464835,0.985192,0.98256890752,0.981150372355,0.001418535165,,,,,
7800.180679,,,,,,0.981619982999,0.983573,0.983007861073,0.981054844072,0.00195301700106,,,,,
7800.181073,,,,,,0.97900220085,0.980891,0.982852698523,0.980963899373,0.00188879915038,,,,,
7800.181478,,,,,,0.982482566374,0.984194,0.98258381883,0.980872385204,0.00171143362604,,,,,
7800.18186,,,,,,0.980928669921,0.982672,0.982531164985,0.980787834906,0.00174333007864,,,,,
7800.182253,,,,,,0.979646126019,0.981478,0.982534454639,0.980702580659,0.00183187398058,,,,,
7800.182647,,,,,,0.979031403578,0.980989,0.982576412428,0.980618816006,0.00195759642213,,,,,
7800.183029,,,,,,0.980467190189,0.98201,0.982081994312,0.9805391845,0.00154280981147,,,,,
7800.183434,,,,,,0.980724294647,0.982515,0.982247114539,0.980456409186,0.00179070535346,,,,,
7800.183839,,,,,,0.979225965403,0.980821,0.981970318678,0.980375284081,0.00159503459722,,,,,
7800.184232,,,,,,0.977847318224,0.97971,0.982160777921,0.980298096145,0.00186268177571,,,,,
7800.184626,,,,,,0.981332096412,0.98322,0.982110090982,0.980222187395,0.00188790358787,,,,,
7800.185008,,,,,,0.979504255618,0.980947,0.981592709814,0.980149965432,0.00144274438165,,,,,
7800.185401,,,,,,0.980202677623,0.982504,0.982378364072,0.980077041696,0.00230132237662,,,,,
7800.185795,,,,,,0.980558143641,0.982225,0.981672158212,0.980005301853,0.00166685635882,,,,,
7800.186188,,,,,,0.979834333032,0.981676,0.981776745265,0.979935078297,0.00184166696812,,,,,
7800.186582,,,,,,0.979245071865,0.981197,0.981817911615,0.97986598348,0.00195192813521,,,,,
7800.186976,,,,,,0.979434751765,0.981335,0.981698417348,0.979798169113,0.00190024823516,,,,,
7800.18737,,,,,,0.977502714803,0.979349,0.981577893199,0.979731608002,0.00184628519744,,,,,
7800.187775,,,,,,0.979680908518,0.981487,0.981470559132,0.97966446765,0.00180609148239,,,,,
