mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.8266261518,403595.19578125,598372.30015625,861269.55765625,373.48731910054914,385.6949521592179,399.88713927225734,40.24116255048101,6.612161491117562,1.0,504.029296875,23.778152465820312,704.7343937724575,741.1476819287037
57799.8273668885,405416.43359375,600894.3374999999,864355.435546875,374.2241417092053,386.4971433903587,400.78541592325377,40.86018229182576,6.574178177111494,1.0,514.482421875,27.086322784423828,704.836284336769,741.2665377698287
57799.8281192183,408750.448515625,603086.189765625,869974.825078125,379.37331690437225,391.34687449785173,405.7742030076391,41.06555000431301,6.420710416469866,1.0,507.181640625,24.636659622192383,704.9284272768714,741.0360943655397
57799.8288599551,407927.12203125,598233.633671875,859069.27421875,382.6177622133294,394.027399838903,407.78811203989284,40.267009306325896,6.293205244728874,1.0,503.509765625,25.96077537536621,704.8530286623167,741.2933299818309
57799.8295891285,407791.28671875,596733.5853906249,856681.9392968749,388.72860901580356,399.78991160056466,413.22467697475264,39.8901770218711,6.331313567203501,1.0,510.015625,26.332950592041016,704.6705144154712,741.2965529902834
57799.8303414285,411209.08429687505,600101.50265625,859873.074375,392.83486887770226,403.7686202988786,417.1329540324934,40.75154364676765,6.503274646083247,1.0,519.810546875,25.398311614990234,704.7204561217418,741.4856175039303
57799.8310706019,409496.928046875,598219.9591406251,860291.8049999999,391.010807005762,401.95436403918944,415.3885844008349,39.68253178575482,6.607641200933686,1.0,486.80859375,24.39480972290039,704.4459981130663,740.9775276050914
57799.8318113387,412019.7853125,597715.922890625,857377.829921875,403.73963686485246,414.0218776718055,427.0072671711393,40.543343794895335,5.969861384931536,1.0,483.9609375,23.938413619995117,705.1085367075841,740.9955281171452
57799.8325520754,409996.08781249996,600475.9667187501,862524.167421875,397.8484180456862,408.7956658191438,422.27743910514783,41.32241812185701,6.5787065509663645,1.0,486.2109375,24.03596305847168,704.7200202872366,741.6521167990009
57799.8332812488,409665.00429687503,602574.8184375,871052.314453125,394.1639413889466,405.5078713789253,419.6706508165924,41.83591792108932,6.185340359248025,1.0,514.8671875,26.111745834350586,704.8943505684366,741.2476909881907
57799.8340219855,409487.24320312496,604296.8478124999,878030.7696875001,396.35561998997173,407.8597424238992,422.27546287110613,40.98431242733435,6.275931025692338,1.0,522.1015625,25.892175674438477,704.5320284643747,740.846059513462
57799.8347743154,406640.14015625004,603611.2140625,870485.7633593751,377.3094472166965,389.6776625268848,404.28793663716306,42.2025467147472,6.536297727463027,1.0,500.271484375,25.50476837158203,704.9630621966478,741.366063969212
57799.8355150521,409683.331953125,605104.869609375,873760.117578125,381.794040348665,393.80656142587935,408.4349251641367,42.23455702746208,6.835280806358749,1.0,521.06640625,25.387710571289062,704.7627502967171,741.4937604767784
57799.8362557888,411511.54289062496,603823.76515625,870242.8063281251,398.8852277702436,410.03664045983095,423.8843596870569,41.85133418799852,6.697373483217872,1.0,512.3125,25.387432098388672,704.5501031217344,741.6657534406525
57799.8369965255,411188.504140625,602158.6246093749,863451.2103124999,385.67035692995324,397.0595218408294,410.76920739450196,40.73671794679928,6.622935609119054,1.0,486.640625,24.560688018798828,704.781208404203,741.3555022342365
57799.8377372622,410599.15203124995,597891.6646874999,860123.257265625,392.70013731761503,403.4470491296896,416.8591661833936,39.21576866443482,6.213213778537562,1.0,488.390625,24.8017635345459,704.5260231793949,740.9118491283134
57799.838477999,410010.953671875,596551.4143749999,853705.4782031251,393.061853314567,403.7157139070127,416.7687312542718,39.73551731631546,6.434528301168783,1.0,482.484375,25.36774444580078,704.8608743481295,741.178458443329
57799.8392303288,406084.6378125,593960.96046875,851146.054453125,374.87649968584105,386.21796567576575,399.765406997821,39.17967098235151,6.786148741563598,1.0,479.53125,24.498991012573242,704.6108251089499,741.1715521806577
57799.8399710655,406665.64234375,592309.2506250001,845959.8609375001,370.5308641846186,381.72935256670064,395.1391546002297,39.04483929860629,7.1376743516370125,1.0,488.46875,25.90205192565918,704.7570079874448,741.2799433963668
57799.8407118022,409513.13593750005,592917.699453125,846004.5403125,398.38812128966345,408.5684683724357,421.0969187190991,39.518496812040574,6.237507191541941,1.0,483.189453125,24.112606048583984,704.8436143100521,741.3376600478632
57799.8414641321,407331.58476562495,594082.69328125,851841.732109375,381.5147935671319,392.5342252575472,405.9178931335223,39.17113027653612,6.568842593962571,1.0,493.703125,25.554988861083984,704.7373338926184,741.0121741488834
57799.8421932757,411691.172734375,606479.9803906251,873462.392578125,392.78798530241977,404.4131445253975,418.4661399133537,41.667031996697844,6.134954601961676,1.0,500.646484375,26.266721725463867,704.7341154804483,741.4225287846624
57799.8429340422,410700.7709375,609405.25875,882624.158359375,380.1618628426469,392.65056825307914,407.6482963075834,41.4202582989746,6.642516029934062,1.0,527.9296875,25.478214263916016,704.7992899974342,740.9589858654638
57799.8436747789,405256.7328125,597496.393203125,856881.2909375,372.365347373505,384.33868085104314,398.3089543522942,40.76545993758168,6.890332839175407,1.0,500.8046875,25.67511558532715,704.687386363682,741.502543111881
57799.844427079,405818.876484375,593736.684609375,851027.500546875,375.59866486150594,386.93338499601794,400.54898637684545,39.7325182738806,6.41222705315268,1.0,502.26171875,24.565778732299805,704.9596827551799,741.1058202594966
57799.8451562524,407923.14117187506,597243.87375,855965.41671875,383.84773662188536,395.08928422099234,408.60695439277436,40.28258958167434,6.430667026014083,1.0,484.876953125,24.76451873779297,704.9507744063563,741.2426072593562
57799.8458854258,407866.7528125,595913.0115625,851261.2412500001,381.84929067204405,393.0037966538024,406.3639088458842,40.910994055082014,6.967079957531173,1.0,516.12890625,25.072595596313477,704.9565635012282,741.6047687682146
