mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6283854097,1701468.27140625,2421153.49796875,3302856.777109375,1164.8072221416805,1220.5145714284668,1278.4532986634292,1271.6460629227468,8.029711862268817,1.0,1837.494140625,46.62857437133789,702.5136356774199,301.36113046767764
57799.6287905127,1732570.399609375,2433319.440390625,3291728.6452343753,1233.3547917886315,1283.3197922739068,1336.570040101134,1249.2023266452857,7.51965382761208,1.0,1772.71875,47.0131950378418,703.1285470764631,301.4346879345685
57799.6291840225,1752414.17453125,2426124.455859375,3296475.0125,1292.8140774687467,1336.9471411258833,1387.8984531561355,1223.821100137203,7.165643389165232,1.0,1733.306640625,43.6845817565918,702.0322285241285,300.9268230315988
57799.6295775473,1736767.6804687502,2435752.77140625,3300508.632421875,1222.9308692124846,1273.057886643078,1326.7899706305334,1245.5283929631973,7.6841444062870154,1.0,1734.265625,45.0944938659668,702.5774940874984,301.43251023115226
57799.6299710721,1659784.244921875,2404200.211015625,3286212.139140625,1087.5489094947468,1151.2307787040666,1212.393195973846,1281.9004213898445,8.994885671328396,1.0,1826.435546875,54.1533203125,702.19285453856,301.52533221300064
57799.6303761601,1717861.60421875,2427136.4021875,3294133.83484375,1202.5742138129285,1255.113940415488,1309.8419565780287,1251.8498728627167,7.749001532588396,1.0,1788.650390625,49.381893157958984,702.5638176188221,301.4442690285878
57799.6307581067,1734607.726953125,2425119.01375,3286498.574296875,1231.9628878777778,1280.5820026744598,1333.3214295844919,1233.7064511142075,7.881954906833726,1.0,1726.740234375,46.092525482177734,702.0866574820291,301.60283190309184
57799.6311516166,1736970.8875,2418480.84171875,3261396.8609375004,1247.6102301630388,1294.414948298615,1344.8048143875933,1214.9385578385313,7.454378592940908,1.0,1709.244140625,47.09263610839844,702.614625363307,301.50651749208066
57799.6315451413,1757422.22859375,2419872.50078125,3256767.4202343747,1303.9164980531782,1346.2727723445023,1393.849333768827,1195.1040819361053,7.473270632441513,1.0,1680.32421875,45.269622802734375,701.8142992500051,301.7448284030344
57799.6319502294,1766219.0787499999,2425537.522890625,3276460.18984375,1326.3272416556965,1367.5839723277682,1415.3577802257394,1198.596928257801,7.097442424529698,1.0,1681.498046875,44.11232376098633,701.8736702023247,301.13678543368457
57799.6323437542,1768304.267109375,2416144.140859375,3257091.488046875,1372.6920427301984,1411.2259844037724,1456.5851441582868,1183.4557131105066,6.760546478271099,1.0,1665.103515625,41.1046142578125,701.9839350709161,301.1705322130613
57799.632737264,1769609.004453125,2414448.747265625,3231536.0397656253,1357.5579533860637,1396.1977549337191,1440.3374263656247,1170.2614558145085,7.000625685266808,1.0,1664.05078125,44.84597396850586,702.4479022491338,301.7214473754168
57799.6331539303,1762735.29109375,2407577.19921875,3234761.004765625,1335.639128342101,1374.893731110268,1419.8012414161897,1167.5134908153498,6.928921961286664,1.0,1648.548828125,40.916751861572266,702.0431006982697,301.0127252337902
57799.6335474551,1706546.1815625,2382397.8115625,3167951.5975781246,1183.1156232361893,1231.6894576742443,1279.5182551334415,1173.6286984422927,8.06834512571445,1.0,1706.64453125,55.212188720703125,703.8675449453204,301.6300200875171
57799.6339409649,1725263.884140625,2392479.74703125,3210296.4000781253,1216.3493710785538,1262.4547455031247,1310.8724452184722,1177.8991451348793,8.009111974011311,1.0,1707.033203125,47.432823181152344,702.1305676149963,301.6615254355023
57799.6343460679,1687886.0828125,2372686.58828125,3187278.91796875,1149.9959807536336,1201.3592476387764,1251.8681000827853,1185.201871416926,8.279764286370295,1.0,1736.736328125,54.554630279541016,702.710029464696,301.27689414770117
57799.6347280145,1757178.0023437499,2398803.41796875,3208436.230078125,1292.708492102136,1332.8439007021475,1377.6923991968633,1154.4233855198834,7.761840872831124,1.0,1637.146484375,44.563743591308594,700.821124176657,300.9156460387662
57799.6351331025,1754974.3915625,2390735.6882031253,3183848.16625,1283.2823291685277,1323.0217510513132,1366.5237649659352,1137.939558602731,7.541605864299942,1.0,1618.931640625,42.896636962890625,702.622781551236,301.2023681217329
57799.6355150491,1766368.82953125,2393626.765625,3179810.655234375,1330.932199077496,1368.2497011614487,1409.9729072995863,1131.1536251152688,7.033023637701089,1.0,1608.98046875,42.13043212890625,702.7925782226982,301.3948286105153
57799.635908559,1752552.3064062502,2386771.4096875,3158434.60234375,1290.4835116135107,1329.7956605160873,1371.951774813955,1129.1084651429408,7.494216474881585,1.0,1614.0859375,46.97666931152344,702.880047553489,302.05322098295926
57799.6363136619,1741787.912578125,2380393.22046875,3170153.5421875003,1253.8615111995337,1294.8925150746347,1338.9234441905467,1133.6075092570886,7.934563260682986,1.0,1575.841796875,42.93402862548828,702.0112469978394,301.62611411400036
57799.6367071718,1760968.2590624997,2381477.5840625,3173029.5778125003,1334.4457572517667,1370.8551532268243,1412.1528799072955,1118.05681223332,7.126418705151415,1.0,1594.73046875,41.20500183105469,701.9467177360457,301.01211706232203
57799.6371006966,1774440.828125,2390642.9553906247,3169234.55125,1348.2267949962459,1383.7940214486391,1424.0146868582717,1112.488480508367,7.069122248927844,1.0,1600.890625,42.233306884765625,702.6110050776103,301.2963556024646
57799.637528941,1770174.7715625,2383905.467734375,3135354.6434375,1352.3169320514828,1387.4917689816034,1426.155593674184,1101.9219681370505,7.024336377597397,1.0,1599.75,45.00252914428711,703.6410834607932,301.5337342583537
57799.6379224509,1764628.756328125,2382316.213671875,3148101.604140625,1309.2940996515354,1346.0613579371727,1386.562839535795,1107.4575972622629,7.434027122591251,1.0,1578.849609375,42.5980110168457,702.7603638293859,301.6936542103109
57799.638327539,1782927.96921875,2388226.578359375,3159294.158671875,1409.8863228776638,1442.7139646729372,1480.7161907902732,1099.854287323357,6.795932803182477,1.0,1593.431640625,41.04444122314453,702.3007856442874,301.6944707372866
57799.6387326419,1786154.851015625,2388850.717421875,3170081.480546875,1430.5890528706557,1462.6630858507954,1500.7926965672034,1103.9278069414067,6.718806539646511,1.0,1576.92578125,40.757511138916016,702.337130962025,301.2498583139929
57799.6391261518,1787498.868515625,2385721.1110156253,3151422.77265625,1419.7697774825524,1451.6171978255243,1488.9560386164028,1091.631005494858,6.6795841278890915,1.0,1568.943359375,41.140785217285156,703.0962423629303,300.9429572214871
57799.6395196766,1786360.8913281248,2385657.016015625,3139321.8725,1414.2819088667588,1446.3780249517179,1483.0080861562208,1085.482617763315,7.088578859774833,1.0,1553.12890625,39.87907409667969,701.9134067266604,302.228680718072
