mjd,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_err_0,aperture_sum_err_1,aperture_sum_err_2,bkg,fwhm,id,peak_flux,uncertainty,xcenter,ycenter
57799.6449131966,1768241.6326562501,3055974.4018750004,4276529.769921875,1500.2713189743745,1607.1622471994676,1693.100457925832,225.213449171445,7.03046204571521,1.0,2486.298828125,51.37004852294922,704.4579590721556,302.83995755271104
57799.6456539333,1794410.8646875,3057868.740078125,4247175.7559375,1568.0517764787812,1666.5535922140145,1746.9876820834536,230.35872537230185,6.779993529482367,1.0,2451.080078125,54.69685745239258,704.8694908097889,303.1492033155144
57799.6463715285,1792382.3704687501,3054638.1342187505,4226496.591171875,1561.6003196536192,1660.3103933109105,1739.7973165685873,233.49443755082999,7.525220723095366,1.0,2519.5234375,54.70869445800781,705.2359874128632,302.40569349944883
57799.6471238434,1808536.438203125,3060902.559140625,4237015.21078125,1611.5467805461535,1705.7992621102774,1783.5524005308766,232.97668061878295,6.332834794367123,1.0,2463.4296875,50.49962615966797,704.9161188346731,303.58775497061197
57799.647853002,1807439.0032812501,3054226.9192187497,4265026.88171875,1613.5512503405605,1706.9143976466876,1786.7301270803605,223.25286874308244,6.356821087637221,1.0,2472.53125,51.52253723144531,704.381161627744,302.9026338927811
57799.6486053169,1819575.1687499997,3053873.371484375,4216314.837187501,1633.9382298416267,1724.4355859870516,1799.6414196971978,230.8089100357421,6.5996085338254264,1.0,2440.189453125,50.9824104309082,705.1578281731577,303.11425977936403
57799.6493344903,1811790.4343750002,3049316.317421875,4198274.11640625,1589.3067406618163,1682.8098948632778,1758.2748721082978,229.1353678282732,7.120725321344419,1.0,2458.154296875,54.259918212890625,705.3200083867835,302.797312982601
57799.650075227,1824886.9439843749,3048587.659765625,4234615.424453124,1625.215721397212,1714.613482707338,1790.9167775728426,218.10217246708066,6.502831502327319,1.0,2448.146484375,52.48867416381836,704.3565068968887,302.95275069473223
57799.6508044004,1848962.955546875,3049765.952890625,4197091.928437499,1688.6484220533364,1771.72039266366,1842.4643227245122,222.23069615845898,6.198482942385021,1.0,2374.7109375,52.769615173339844,704.8195195758418,303.2913473529099
57799.6515451372,1845277.2331249998,3043413.6955468752,4190992.868359375,1682.7342830164152,1765.7394456503307,1836.5525475549073,221.85282355101205,6.336783268264712,1.0,2390.451171875,48.777801513671875,704.8821672174672,303.05497532651646
57799.6522858739,1843155.02203125,3043642.7649218747,4199691.908593751,1693.026444116723,1775.8685690630884,1846.9172047498967,219.56520133488036,5.991301752834964,1.0,2367.873046875,50.515838623046875,704.5720692980539,303.28184080925433
57799.6530381888,1843504.0547656252,3038472.9789062496,4186060.2670312496,1689.7243467863502,1772.0182201146276,1842.308552726966,219.2216595380663,6.391948523932235,1.0,2365.65234375,49.952274322509766,704.7972170421075,302.8895539013474
57799.6537673622,1832001.9653125,3035258.175703125,4161615.0147656254,1641.89689658074,1727.8931517924452,1798.38170739947,223.06438420073835,6.425062138918551,1.0,2399.41015625,53.49909973144531,705.0819193332057,303.26444216524226
57799.654508099,1827697.683984375,3043764.78109375,4194497.8078125,1607.6051694621249,1696.944158316741,1770.415225946841,217.7992430725862,6.4482180936853455,1.0,2394.185546875,52.72368621826172,704.5944825941239,303.1475345542234
57799.6552488357,1820534.66234375,3034704.6553125,4175511.408359375,1599.2358785515607,1688.7723066403998,1762.0921991435268,221.83724737206043,7.234999429632254,1.0,2369.228515625,51.783355712890625,705.0146803345871,302.81500488842295
57799.6560011506,1848093.842578125,3038925.340390625,4188963.47015625,1673.699476868422,1756.1138023948417,1826.9413544217389,216.99418821507004,6.333873840926459,1.0,2344.8984375,51.34227752685547,704.4890112445585,303.28764618531045
57799.6567419022,1839612.30171875,3036318.171875,4164038.239375,1651.7760055970107,1736.3409931539472,1806.0375542282377,218.23234130940494,6.633623879455651,1.0,2356.13671875,49.169193267822266,704.9418405882911,302.93274162608003
57799.657482639,1848349.1276562498,3033588.415859375,4177323.739765625,1691.6837256464896,1772.5219214064618,1841.9711608073817,215.02816097536265,6.349414800024168,1.0,2373.294921875,52.2245979309082,704.5708736439688,303.09937297599924
57799.6582118124,1839256.8978125,3032685.3330468754,4175154.4547656253,1648.7326975990754,1732.7064901057224,1803.730656033933,217.12868050844273,6.687181361224332,1.0,2352.0703125,50.15459442138672,704.7437883453825,302.81367782031106
57799.6589641273,1838067.625546875,3034479.43546875,4168845.8296875,1661.9543901492975,1745.7506022133214,1815.7601021368334,217.91023940522305,6.134582470820564,1.0,2400.154296875,52.39136505126953,704.6262237177931,303.52826097190757
57799.659704864,1833898.483984375,3033486.6903124996,4190783.7462500003,1624.7562021036922,1710.8059166956461,1783.7442313391496,213.2264976711864,6.76565178185387,1.0,2361.33984375,49.550724029541016,704.3801677315828,302.63404647606194
57799.6604456007,1839836.0701562501,3035394.5842968747,4164673.19640625,1645.15825348172,1729.775196679078,1799.920529192523,218.3036373806857,6.3839413240335,1.0,2390.443359375,50.47075653076172,704.8573401734568,303.1883667132549
57799.6611747742,1850066.414296875,3034254.22671875,4166093.7721875003,1679.3701051505122,1760.8252115360726,1829.5352361241164,214.83196528985098,6.346455431401085,1.0,2324.365234375,49.380001068115234,704.6644472666079,303.1108359713713
57799.6619155109,1844694.9278125,3031627.79875,4156744.4232812496,1675.8146235152906,1757.6540063352422,1825.8232743719425,214.43185482290608,6.485758909622451,1.0,2323.52734375,48.97870635986328,704.6964622491679,303.1421388917512
57799.6626678258,1865422.70390625,3024121.263828125,4143065.7196875,1713.5215676332002,1789.9539508247126,1855.669036407922,209.5042742291268,6.453290541026706,1.0,2297.470703125,48.772308349609375,704.588752329216,302.6771538070758
57799.6633969843,1865016.44453125,3027711.39609375,4138663.1264843745,1677.9811167556318,1756.6217321581037,1823.0867945670889,211.5135688347878,6.4029932199624495,1.0,2323.484375,50.25274658203125,704.6030276991808,303.3132353344576
57799.6641261578,1835927.0779687501,3024778.25359375,4143920.8834375,1586.3728867184195,1673.2988729615502,1743.637680811527,209.80294578501324,7.093918419413395,1.0,2287.712890625,51.62253952026367,704.5729315072208,303.04714161210353
57799.6648900509,1842636.72578125,3027007.7262500003,4146027.266328125,1600.5954528400812,1686.1771755251473,1755.6991999741285,208.62935807219682,6.715593392747234,1.0,2305.421875,52.618568420410156,704.4366918327191,303.172373675506
57799.6656423658,1838971.938671875,3027520.99296875,4146806.1580468747,1606.9350906269617,1692.5998402505859,1762.1303258612356,210.1231405396127,6.9897206613574605,1.0,2289.755859375,51.86767578125,704.5786959381571,302.99241539942716
57799.6663715243,1830420.6222656248,3019981.310625,4105874.179765625,1570.6483834785956,1658.5457268799844,1726.754829602389,213.8259654496698,7.111421664823465,1.0,2325.3125,52.64043426513672,705.049240280549,303.26283822775787
57799.6671238393,1860137.796171875,3021830.945390625,4111901.0955468747,1661.6057477804802,1741.163329229965,1805.6784643141862,206.83116229659697,6.478681932852235,1.0,2258.40625,50.13881301879883,704.636776845423,303.1913117988386
57799.6678414345,1859976.6477343752,3017163.5319531253,4121148.249609375,1641.0271055849896,1720.876467011963,1786.4274773018174,199.2862245646291,6.708940415906517,1.0,2235.7265625,48.801231384277344,704.1279172565589,302.868374883347
57799.6685937494,1876237.631484375,3018311.2878125,4090253.52140625,1675.4978976863465,1751.7422221547436,1814.0160286471344,204.87740748694782,6.648511012781949,1.0,2234.3046875,49.26953125,704.7154070722044,303.26078516472074
57799.6693344861,1887940.248046875,3014259.5188281247,4085859.2274999996,1761.4939470456648,1831.9341074924982,1891.498178004356,204.40435644328625,6.416189251476182,1.0,2229.45703125,49.46733093261719,704.8271328232056,302.64403977914554
57799.6700636595,1870456.4465625002,3013489.992265625,4084792.5496875,1670.4710457495216,1747.0162242036035,1809.4430099797964,205.27101168921607,6.549996932910781,1.0,2268.3359375,48.96980285644531,704.4940871323089,303.67920452220136
